mkt,reporttimetypecode,loanadvances_tb,monetaryfund,saleablefasset,companycode,sumliab,borrowfund,cashanddepositcbank,borrowfromcbank_tb,stborrow,eutime,borrowfromcbank,premiumrec,sumshequity_tb,sname,premiumadvance_tb,reportdate,premiumrec_tb,settlementprovision_tb,inventory,zcfzl,accountpay_tb,tsatz,sellbuybackfasset,accountrec,fixedasset,agenttradesecurity_tb,publishname,agenttradesecurity,sellbuybackfasset_tb,scode,settlementprovision,combinetypecode,acceptdeposit_tb,borrowfund_tb,loanadvances,hycode,noticedate,cashanddepositcbank_tb,accountrec_tb,stborrow_tb,inventory_tb,advancereceive,ld,sumasset,premiumadvance,monetaryfund_tb,advancereceive_tb,accountpay,dataajusttype,acceptdeposit,saleablefasset_tb,sumshequity,tdetz
cyb,001,-,523848226.03,-,80150826,1141285160.74,-,-,-,-,2020-03-24T17:41:29,-,-,0.264905177508606,经纬辉开,-,2019-12-31T00:00:00,-,-,391226106.2,0.3110741291,-0.0273694987097491,0.279417,-,617024934.09,778507069.06,-,金属制品,-,-,300120,-,001,-,-,-,016059,2020-03-25T00:00:00,-,-0.0174681745906462,-,0.446689167787895,17530216.1,0.01775703,3668852707.34,-,1.10971667807881,0.460972843473194,256542161.77,2,-,-,2527567546.6,0.312773
shzb,001,0.171950560241647,-,-,80073199,187569515000.0,-,19928874000.0,-0.0134833333333333,-,2020-03-24T20:58:45,473528000.0,-,0.11837516434002,紫金银行,-,2019-12-31T00:00:00,-,-,-,0.9317044979,-,0.042208,11566271000.0,-,-,-,银行,-,0.181171489194005,601860,-,001,0.163912614263318,-,98160821000.0,016029,2020-03-25T00:00:00,0.0294794909693069,-,-,-,-,-,201318675000.0,-,-,-,-,2,133512338000.0,-,13749160000.0,0.037031
,001,-,749236675.83,-,80642023,775413228.15,-,-,-,-,2020-03-24T20:41:46,-,-,4.11282548934783,金山办公,-,2019-12-31T00:00:00,-,-,1428104.14,0.1132983586,-0.13675035882948,3.205529,-,345023363.38,67165131.84,-,软件服务,-,-,688111,-,001,-,-,-,016057,2020-03-25T00:00:00,-,0.522088426906918,-,0.421361273188059,437673626.01,0.09192852,6843993486.59,-,3.0109737919831,1.25714355160756,60235680.77,2,-,-,6068580258.44,0.760514
shzb,001,-,5227242858.56,-,80486199,11829424284.71,-,-,-,-,2020-03-24T21:31:44,-,-,-0.041591584019004,药明康德,-,2019-12-31T00:00:00,-,-,1742485452.79,0.4045750512,0.510691117958344,0.289931,-,2936543068.55,4332721080.6,-,医疗行业,-,-,603259,-,001,-,-,-,016047,2020-03-25T00:00:00,-,0.472181320028298,-,0.829432185898059,-,0.01908697,29239134370.82,-,-0.0925877347161236,-,573097931.92,2,-,-,17409710086.11,1.62761
cyb,001,-,107703278.84,-,80373755,837596413.22,-,-,-,-,2020-03-24T20:04:44,-,-,-0.028806343614943,怡达股份,-,2019-12-31T00:00:00,-,-,181535253.22,0.4825606639,1.20176683630656,0.251865,-,88887149.82,366654924.37,-,化工行业,-,-,300721,-,001,-,-,-,016041,2020-03-25T00:00:00,-,0.270988093091696,-,0.008723741418659,6255129.13,0.00819796,1735732884.62,-,-0.64731212546479,0.275823640103843,230767003.55,2,-,-,898136471.4,0.813993
zxb,001,-,203634296.22,-,80189534,489549975.3,-,-,-,-,2020-03-24T20:32:12,-,-,0.0353038809342637,伊戈尔,-,2019-12-31T00:00:00,-,-,154697220.99,0.3451978627,0.178583833915784,0.056633,-,339101098.2,449470111.04,-,输配电气,-,-,002922,-,001,-,-,-,016020,2020-03-25T00:00:00,-,0.677549243784077,-,-0.107713294312767,17878287.62,0.01638554,1418172092.65,-,0.289529605463819,1.70722649065635,252585417.08,2,-,-,928622117.35,0.099604
zxb,001,-,2640651165.38,-,80122079,11870841195.91,-,-,-,-,2020-03-24T20:20:07,-,-,0.11381496036278,龙蟒佰利,-,2019-12-31T00:00:00,-,-,2223433795.02,0.4575778111,0.597728445898091,0.239877,-,1604917925.44,6810838758.77,-,化工行业,-,-,002601,-,001,-,-,-,016041,2020-03-25T00:00:00,-,0.459438323598188,-,0.141556317055034,129906556.59,0.00934825,25942781551.31,-,0.567726549056451,0.516401517751472,2012151921.33,2,-,-,14071940355.4,0.432004
shzb,001,-,1668837000.0,-,10000820,55305506000.0,-,-,-,-,2020-03-24T17:27:31,-,-,0.170542069531238,石化油服,-,2019-12-31T00:00:00,-,-,1185504000.0,0.8910272309,-0.137284011417536,0.019123,-,11996355000.0,23516427000.0,-,石油行业,-,-,600871,-,001,-,-,-,016023,2020-03-25T00:00:00,-,-0.232479083178738,-,-0.160192627288299,-,0.00583147,62069378000.0,-,-0.242622334793625,-,20068294000.0,2,-,-,6763872000.0,0.003251
shzb,001,-,120650544673.0,-,80000123,413220455704.0,9488642356.0,-,-,-,2020-03-24T21:06:43,-,-,0.0929162540765679,国泰君安,-,2019-12-31T00:00:00,-,-0.0870946388449858,-,0.7387983317,0.309777125531035,0.280689,126017296061.0,5689249507.0,3499216547.0,0.255442139337884,券商信托,82886259008.0,0.785996241671448,601211,11596258702.0,001,-,-0.066376769462792,-,016027,2020-03-25T00:00:00,-,-0.204747226940166,-,-,-,-,559314278319.0,-,0.368763760324028,-,37033564943.0,2,-,-,146093822615.0,0.363513
zxb,001,-,1942565231.1,-,80114586,2859668048.69,-,-,-,-,2020-03-24T20:02:07,-,-,0.125114185436978,通产丽星,-,2019-12-31T00:00:00,-,-,941698622.45,0.331486472,0.496456389290946,0.167994,-,671291619.99,1233123448.8,-,包装材料,-,-,002243,-,001,-,-,-,016053,2020-03-25T00:00:00,-,-0.0439380391467029,-,0.325678800817572,95661789.91,0.02568492,8626801664.74,-,0.278525006150011,0.36880005816058,379803711.01,2,-,-,5767133616.05,0.26524
szzb,001,-,254345874.42,-,10000874,1515145870.32,-,-,-,-,2020-03-24T15:59:34,-,-,0.0817086791561718,华金资本,-,2019-12-31T00:00:00,-,-,83492715.01,0.5990014431,-0.150379539341712,-0.019985,-,122071885.31,100535282.45,-,综合行业,-,-,000532,-,001,-,-,-,016042,2020-03-25T00:00:00,-,-0.370779887616998,-,-0.204344304550648,63259879.52,0.00507864,2529452788.17,-,-0.198673393390549,-0.132935438823154,54157068.79,2,-,-,1014306917.85,-0.078011
szzb,001,-,3455331419.03,-,10001161,11517949718.79,-,-,-,-,2020-03-24T16:34:03,-,-,0.248826120769747,双汇发展,-,2019-12-31T00:00:00,-,-,8801425418.16,0.4022565829,0.51027279366769,0.252304,627543125.04,153998532.63,10575391363.86,-,食品饮料,-,-0.212830760785986,000895,-,001,-,-,-,016012,2020-03-25T00:00:00,-,0.539988248119703,-,1.0734552767532,1894352662.62,0.01444866,28633340531.12,-,0.233732762429445,0.913628314859495,2946334768.68,2,-,-,17115390812.33,0.257509
shzb,001,-,2851556865.14,-,10000410,9315682689.99,-,-,-,-,2020-03-24T19:52:09,-,-,0.0265151746554229,广汇物流,-,2019-12-31T00:00:00,-,-,5641821970.82,0.5794466267,0.298626032922962,0.148589,-,503939984.71,41745036.47,-,交运物流,-,-,600603,-,001,-,-,-,016003,2020-03-25T00:00:00,-,-0.456355432398701,-,0.396052659485637,3687325860.5,0.01509789,16076860681.2,-,0.0957552718229503,0.548503086955332,1311920915.43,2,-,-,6761177991.21,0.257089
cyb,001,-,136257445.75,-,80027296,422579945.3,-,-,-,-,2020-03-24T17:49:31,-,-,0.0717906482908241,天银机电,-,2019-12-31T00:00:00,-,-,287913598.72,0.2271076369,0.129608511863127,-0.026457,-,343003697.12,171550755.15,-,家电行业,-,-,300342,-,001,-,-,-,016019,2020-03-25T00:00:00,-,0.126248927632505,-,0.180764891563362,62894565.92,0.02711881,1860703369.69,-,-0.641609307763081,-0.219097878946635,189498040.87,2,-,-,1438123424.39,-0.257949
shzb,001,-,1041440873.52,-,10000777,11339485687.42,-,-,-,-,2020-03-24T20:42:41,-,-,0.177099563008145,茂业商业,-,2019-12-31T00:00:00,-,-,539385455.55,0.5919671935,-0.125816082725366,-0.015756,-,55185283.06,4637749065.24,-,商业百货,-,-,600828,-,001,-,-,-,016036,2020-03-25T00:00:00,-,-0.5193991522356,-,-0.400527916699735,971426934.59,0.00534374,19155598168.43,-,-0.031417882038649,-0.236848162699637,2135941725.6,2,-,-,7816112481.01,-0.11563
zxb,001,-,188431984.95,-,80202010,162574590.71,-,-,-,-,2020-03-25T00:12:48,-,-,0.282672455737166,雷赛智能,-,2019-12-31T00:00:00,-,-,147980991.45,0.2075793422,0.54684704548918,0.240756,-,179180275.82,97022107.51,-,仪器仪表,-,-,002979,-,001,-,-,-,016021,2020-03-25T00:00:00,-,0.374603624836392,-,0.163892505662453,2437797.47,0.03813224,783192532.52,-,0.443835567596311,0.201519980046606,92902097.27,2,-,-,620617941.81,0.10314
shzb,001,-,4265437976.64,-,10000229,21689497145.84,-,-,-,-,2020-03-24T18:55:38,-,-,0.107067001810893,南钢股份,-,2019-12-31T00:00:00,-,-,5881590788.26,0.4972315868,-0.0625899142864962,0.058889,-,970120612.03,19017263840.43,-,钢铁行业,-,-,600282,-,001,-,-,-,016033,2020-03-25T00:00:00,-,0.324359494897621,-,0.226255445121607,3580255819.98,0.00935478,43620513500.75,-,0.390599094502726,0.518912339356456,3812452688.94,2,-,-,21931016354.91,0.014259
shzb,001,-,1701254406.56,-,10000040,16335798991.65,-,-,-,-,2020-03-24T17:36:31,-,-,-0.0308787251131524,冠城大通,-,2019-12-31T00:00:00,-,-,15416025112.41,0.6445946566,0.0151956600769115,0.029016,-,726412624.28,1469176560.32,-,房地产,-,-,600067,-,001,-,-,-,016017,2020-03-25T00:00:00,-,0.25192403270006,-,0.136591968489119,3634531967.3,0.01350396,25342746520.92,-,-0.508863505437689,0.599636741638532,1463661684.94,2,-,-,9006947529.27,0.065318
szzb,001,-,630347541.63,-,10000662,1444474483.61,-,-,-,-,2020-03-24T20:25:40,-,-,-0.0522976709584963,中成股份,-,2019-12-31T00:00:00,-,-,904037950.46,0.6037395502,-0.191484420426485,0.108887,-,45148826.48,57843784.71,-,国际贸易,-,-,000151,-,001,-,-,-,016037,2020-03-25T00:00:00,-,-0.200294247786859,-,0.289186902092692,252318324.59,0.01356321,2392545731.39,-,-0.175341935440282,0.720967420401114,648193060.13,2,-,-,948071247.78,0.248227
shzb,001,-,4324369600.48,-,10000524,12989945857.73,-,-,-,-,2020-03-24T18:35:36,-,-,0.057993271621278,天津港,-,2019-12-31T00:00:00,-,-,215071854.64,0.3700151864,-0.0680469986968993,0.029036,-,1654667211.42,16182267126.31,-,港口水运,-,-,600717,-,001,-,-,-,016016,2020-03-25T00:00:00,-,-0.0497334388360485,-,-0.157486457458536,831741053.5,0.01050816,35106520852.28,-,-0.062981474008031,0.119534982134301,1920942572.31,2,-,-,22116574994.55,-0.016781
zxb,001,-,3800887853.69,-,80084106,3389780692.65,-,-,-,-,2020-03-24T19:49:08,-,-,0.0441909456392551,珠江啤酒,-,2019-12-31T00:00:00,-,-,535003883.7,0.2819944706,-0.148756730237692,-0.014132,-,24150554.06,3101608716.81,-,酿酒行业,-,-,002461,-,001,-,-,-,016031,2020-03-25T00:00:00,-,0.753635227295585,-,0.0687093978670717,49059401.04,0.02624864,12020734610.57,-,0.188601786701578,-0.290518527894059,382163234.46,2,-,-,8630953917.92,-0.136882
zxb,001,-,413177137.99,-,80113282,2736846282.98,-,-,-,-,2020-03-24T19:13:08,-,-,0.0767422287407834,濮耐股份,-,2019-12-31T00:00:00,-,-,1226709110.48,0.4781413247,0.120183930386097,0.081696,-,1434199232.85,720420118.8,-,材料行业,-,-,002225,-,001,-,-,-,016040,2020-03-25T00:00:00,-,-0.0265598577785745,-,-0.0547602698612371,76741514.1,0.01466734,5723927511.54,-,0.643996958744352,-0.0865569345967465,1050449233.62,2,-,-,2987081228.56,0.087154
szzb,001,-,595264398.99,-,10000660,2470567978.27,-,-,-,-,2020-03-23T16:15:34,-,-,0.0587695997145677,中信海直,-,2019-12-31T00:00:00,-,-,320131852.39,0.4214804971,-0.175436428736566,0.034975,-,676952740.28,2321691249.44,-,民航机场,-,-,000099,-,001,-,-,-,016001,2020-03-24T00:00:00,-,0.062193210293902,-,-0.0121407479756666,-,0.01628783,5861642461.11,-,0.410503365533571,-,72101622.73,2,-,-,3391074482.84,0.004003
cyb,001,-,689196235.69,-,80642020,279214843.91,-,-,-,-,2020-03-23T21:06:18,-,-,1.5145375860165,智莱科技,-,2019-12-31T00:00:00,-,-,343068703.85,0.1497457822,0.200794581422277,1.101184,-,100194828.7,112179811.25,-,专用设备,-,-,300771,-,001,-,-,-,016061,2020-03-24T00:00:00,-,0.0559258497546293,-,0.129314829308241,15130470.53,0.0644589,1864592375.97,-,1.07385685319856,1.39668284224155,92541837.8,2,-,-,1585377532.06,0.086794
szzb,001,-,940340259.05,-,10000893,2243624536.43,-,-,-,-,2020-03-23T17:34:32,-,-,0.111490021887107,创元科技,-,2019-12-31T00:00:00,-,-,908313509.56,0.4836748598,0.271039464420552,0.059116,-,690502973.42,940568835.11,-,专用设备,-,-,000551,-,001,-,-,-,016061,2020-03-24T00:00:00,-,0.252020982820098,-,-0.0473207958147243,255655103.22,0.01400262,4638704061.41,-,0.0983564438792544,-0.320970772952198,995472747.76,2,-,-,2395079524.98,0.008392
cyb,001,-,778829707.39,-,80341259,1495860700.96,-,-,-,-,2020-03-23T20:08:08,-,-,0.200910265734248,金力永磁,-,2019-12-31T00:00:00,-,-,637311455.99,0.5292764324,0.0236452585111509,0.365134,-,704773201.23,384935682.06,-,材料行业,-,-,300748,-,001,-,-,-,016040,2020-03-24T00:00:00,-,0.905379106566878,-,0.0654780703328344,28431103.75,0.02609244,2826237122.05,-,0.682815708297818,-0.256103877299578,241620845.03,2,-,-,1330376421.09,0.554152
shzb,001,-,659479188.58,-,80463420,325984308.4,-,-,-,-,2020-03-23T17:05:38,-,-,0.215789557831534,基蛋生物,-,2019-12-31T00:00:00,-,-,160684728.34,0.162371946,2.31826803822273,0.27842,-,227903320.04,285149646.24,-,医疗行业,-,-,603387,-,001,-,-,-,016047,2020-03-24T00:00:00,-,1.98231857649781,-,0.271465451802333,39686835.91,0.04944526,2007639351.37,-,3.53537224975254,-0.0252987693890132,66979339.07,2,-,-,1681655042.97,0.741113
cyb,001,-,134044280.98,-,80168103,81055653.32,-,-,-,-,2020-03-23T18:35:09,-,-,0.105095107040127,红宇新材,-,2019-12-31T00:00:00,-,-,52961823.08,0.1391294653,-0.119996652406665,-0.072745,-,55915223.77,112082373.74,-,金属制品,-,-,300345,-,001,-,-,-,016059,2020-03-24T00:00:00,-,-0.437433303112913,-,-0.141876478324204,878909.68,0.04235928,582591567.71,-,1.63622453724774,-0.687512698767724,13265900.75,2,-,-,501535914.39,-0.535384
cyb,001,-,1078641794.36,-,80189556,1061759570.3,-,-,-,-,2020-03-23T18:49:40,-,-,0.0693550337665959,三环集团,-,2019-12-31T00:00:00,-,-,646899846.62,0.123868321,-0.382740826575444,0.00998,-,688288122.05,1826942156.12,-,电子元件,-,-,300408,-,001,-,-,-,016022,2020-03-24T00:00:00,-,-0.137035026314474,-,-0.058884575788384,21633994.6,0.11052828,8571679683.32,-,0.160602158972285,1.62878158311471,151918223.34,2,-,-,7509920113.02,-0.274818
shzb,001,-,3675692580.63,-,80031365,13274626489.59,-,-,-,-,2020-03-23T21:05:17,-,-,0.0184934766813655,中信重工,-,2019-12-31T00:00:00,-,-,4485792897.62,0.6393150248,0.0568304860484675,0.056201,-,2665013080.0,3446159835.62,-,机械行业,-,-,601608,-,001,-,-,-,016043,2020-03-24T00:00:00,-,0.174999854601426,-,0.176653789109254,-,0.01082714,20763826870.42,-,-0.0214825397425302,-,2407458783.36,2,-,-,7489200380.83,0.078733
shzb,001,-,1012344997.85,-,80086172,9539069348.05,-,-,-,-,2020-03-23T17:24:37,-,-,0.0956539285828061,日照港,-,2019-12-31T00:00:00,-,-,111030681.83,0.4103264343,-0.365301391787924,0.080221,-,660804308.21,10157915663.53,-,港口水运,-,-,600017,-,001,-,-,-,016016,2020-03-24T00:00:00,-,0.0633300935956169,-,0.224244800456721,67528416.45,0.0048659,23247513565.75,-,0.0307200502167636,-0.392297020337213,142762218.61,2,-,-,13708444217.7,0.058788
szzb,001,-,4052271314.99,-,10001102,27005963509.46,-,-,-,-,2020-03-23T20:57:11,-,-,0.364318085768304,云铝股份,-,2019-12-31T00:00:00,-,-,3375666668.67,0.6823227457,0.197751958773656,0.054851,-,237616864.65,22697666092.74,-,有色金属,-,-,000807,-,001,-,-,-,016032,2020-03-24T00:00:00,-,-0.229347669698807,-,-0.157324758503277,179159574.06,0.00441998,39579456610.2,-,-0.0768331211326489,0.19975055768546,5889023792.36,2,-,-,12573493100.74,-0.045908
zxb,001,-,369840956.62,0.0,80097739,1765867706.14,-,-,-,-,2020-03-23T20:06:06,-,-,0.0220827589953388,湖南黄金,-,2019-12-31T00:00:00,-,-,466926464.56,0.2597001135,-0.00800092261411365,-0.012745,-,149595617.76,3214275246.49,-,贵金属,-,-,002155,-,001,-,-,-,016052,2020-03-24T00:00:00,-,0.0335195623180074,-,-0.201742632418635,22832724.94,0.00851708,6799641640.75,-,-0.0919252030236314,-0.4181150308565,159188192.03,2,-,-1.0,5033773934.61,-0.100152
cyb,001,-,74310169.76,-,80555054,224460709.46,-,-,-,-,2020-03-23T19:54:13,-,-,0.549110056337656,中简科技,-,2019-12-31T00:00:00,-,-,26586285.36,0.1863694772,-0.253715593843725,0.280643,-,119391522.92,201356355.4,-,材料行业,-,-,300777,-,001,-,-,-,016040,2020-03-24T00:00:00,-,0.343587560325104,-,1.17420057420278,12000000.0,0.02576539,1204385572.1,-,-0.170267120543591,-,44260952.97,2,-,-,979924862.64,-0.27095
zxb,001,-,18520991737.1,-,80137998,50041775826.46,-,-,-,-,2020-03-23T21:06:50,-,-,0.14649735407623,顺丰控股,-,2019-12-31T00:00:00,-,-,881658973.69,0.5407852882,0.51992753144145,0.289429,-,12044542725.83,18903827062.42,-,交运物流,-,-,002352,-,001,-,-,-,016003,2020-03-24T00:00:00,-,0.638071940973182,-,0.077756795702616,669948930.72,0.01384576,92535386807.84,-,0.148152818581969,0.432704776347263,11988256010.34,2,-,-,42493610981.38,0.442095
zxb,001,-,155232851.35,-,80061479,918791419.43,-,-,-,-,2020-03-23T18:00:05,-,-,0.102432733688589,康强电子,-,2019-12-31T00:00:00,-,-,303938875.15,0.5072150159,0.320841885718335,0.078192,-,359341265.35,537052661.06,-,电子元件,-,-,002119,-,001,-,-,-,016022,2020-03-24T00:00:00,-,0.101245595389622,-,0.0144944939912655,6115593.83,0.01247018,1811443649.36,-,-0.0815421643717147,-0.346756128723713,94827452.25,2,-,-,892652229.93,0.055641
shzb,001,-,6104897701.1,-,10001441,22263019887.26,-,-,-,-,2020-03-23T18:22:03,-,-,0.163909794745134,中材国际,-,2019-12-31T00:00:00,-,-,2334663532.89,0.6765439068,-0.0184578649463098,0.060104,-,3823052965.39,2025000581.91,-,水泥建材,-,-,600970,-,001,-,-,-,016004,2020-03-24T00:00:00,-,0.207646167857955,-,-0.312235298212221,-,0.0115751,32906984549.82,-,-0.140697007577398,-,6316101813.82,2,-,-,10643964662.56,0.016749
shzb,001,-,2068398442.51,-,10000837,7159007286.39,-,-,-,-,2020-03-23T17:06:01,-,-,0.242829647276867,新疆众和,-,2019-12-31T00:00:00,-,-,1096664094.46,0.6118868878,0.0985947191439414,0.122297,-,306504637.46,4705800855.8,-,有色金属,-,-,600888,-,001,-,-,-,016032,2020-03-24T00:00:00,-,0.0240487231415448,-,0.228826210940333,106058071.64,0.01091098,11699886742.66,-,0.0433505600874106,0.0753265779302679,578587267.83,2,-,-,4540879456.27,0.05726
zxb,001,-,369840956.62,0.0,80097739,1765867706.14,-,-,-,-,2020-03-23T20:06:06,-,-,0.0220827589953388,湖南黄金,-,2019-12-31T00:00:00,-,-,466926464.56,0.2597001135,-0.00800092261411365,-0.012745,-,149595617.76,3214275246.49,-,贵金属,-,-,002155,-,001,-,-,-,016052,2020-03-24T00:00:00,-,0.0335195623180074,-,-0.201742632418635,22832724.94,0.00851708,6799641640.75,-,-0.0919252030236314,-0.4181150308565,159188192.03,2,-,-1.0,5033773934.61,-0.100152
cyb,001,-,74310169.76,-,80555054,224460709.46,-,-,-,-,2020-03-23T19:54:13,-,-,0.549110056337656,中简科技,-,2019-12-31T00:00:00,-,-,26586285.36,0.1863694772,-0.253715593843725,0.280643,-,119391522.92,201356355.4,-,材料行业,-,-,300777,-,001,-,-,-,016040,2020-03-24T00:00:00,-,0.343587560325104,-,1.17420057420278,12000000.0,0.02576539,1204385572.1,-,-0.170267120543591,-,44260952.97,2,-,-,979924862.64,-0.27095
zxb,001,-,18520991737.1,-,80137998,50041775826.46,-,-,-,-,2020-03-23T21:06:50,-,-,0.14649735407623,顺丰控股,-,2019-12-31T00:00:00,-,-,881658973.69,0.5407852882,0.51992753144145,0.289429,-,12044542725.83,18903827062.42,-,交运物流,-,-,002352,-,001,-,-,-,016003,2020-03-24T00:00:00,-,0.638071940973182,-,0.077756795702616,669948930.72,0.01384576,92535386807.84,-,0.148152818581969,0.432704776347263,11988256010.34,2,-,-,42493610981.38,0.442095
szzb,001,-,2102848994.13,-,10001104,6633162988.58,-,-,-,-,2020-03-23T17:41:02,-,-,0.170942209780827,创维数字,-,2019-12-31T00:00:00,-,-,1271069846.15,0.6292569564,-0.0972675559568655,0.218477,-,4594498874.02,782426840.45,-,通讯行业,-,-,000810,-,001,-,-,-,016015,2020-03-24T00:00:00,-,0.0870756742002884,-,-0.0964937988058083,259480.48,0.01622439,10541262868.03,-,1.01911395057346,-0.480217044839049,2074465745.77,2,-,-,3908099879.45,0.248334
zxb,001,-,1348629733.59,-,80198659,870049422.96,-,-,-,-,2020-03-23T16:22:57,-,-,0.386460004783654,仙坛股份,-,2019-12-31T00:00:00,-,-,357560332.82,0.2015092533,-0.129403050152433,0.393523,-,74339216.57,954359816.48,-,农牧饲渔,-,-,002746,-,001,-,-,-,016009,2020-03-24T00:00:00,-,0.414414928506952,-,0.00471342589336899,6907426.29,0.03686129,4317664865.38,-,0.966161138650952,-0.322261469564394,159193813.84,2,-,-,3447615442.42,0.422231
shzb,001,-,1732204670.31,-,10000392,9183707123.78,-,-,-,-,2020-03-23T16:10:02,-,-,-0.0101117488582566,海油工程,-,2019-12-31T00:00:00,-,-,5129378265.89,0.2882832309,0.741524226274027,0.05663,-,4837527877.62,10761571159.3,-,石油行业,-,-,600583,-,001,-,-,-,016023,2020-03-24T00:00:00,-,0.155552719716346,-,0.769900834807214,896841046.83,0.01943933,31856542935.1,-,-0.108900355168913,-0.543894242184436,6862938533.84,2,-,-,22672835811.32,0.267634
shzb,001,-,38665306851.0,-,10000023,240734699805.0,-,-,-,-,2020-03-23T19:00:06,-,-,0.0206841030606697,中国联通,-,2019-12-31T00:00:00,-,-,2359148173.0,0.4266601135,-0.0537351004179888,0.041473,-,20456916625.0,312533736358.0,-,电信运营,-,-,600050,-,001,-,-,-,016056,2020-03-24T00:00:00,-,0.146514440356416,-,-0.0122174023827033,329962120.0,0.00404249,564230618712.0,-,0.144507709361899,0.0056732640249815,102767088275.0,2,-,-,323495918907.0,0.070779
szzb,001,-,1972614421.52,-,10000937,18474479332.5,-,-,-,-,2020-03-23T18:04:11,-,-,0.0318175772974024,建投能源,-,2019-12-31T00:00:00,-,-,484570444.28,0.5709360132,0.0118196493355069,0.015892,-,1743214364.17,18760872122.4,-,电力行业,-,-,000600,-,001,-,-,-,016007,2020-03-24T00:00:00,-,-0.0675840267438509,-,-0.00167546820806221,613314086.51,0.00652705,32358230877.37,-,0.0496344636065605,0.194145236117672,1881617377.82,2,-,-,13883751544.87,0.004243
szzb,001,-,246419349.17,-,10001140,6698277082.03,-,-,-,-,2020-03-23T19:32:05,-,-,0.00685145372663411,银星能源,-,2019-12-31T00:00:00,-,-,83800966.3,0.7161822874,-0.131321652506563,-0.040772,-,1407421462.14,6889122214.87,-,电力行业,-,-,000862,-,001,-,-,-,016007,2020-03-24T00:00:00,-,0.288154827179415,-,-0.253657128631574,5516429.08,0.01139173,9352754458.53,-,-0.156296227341102,-0.822821447095877,182319735.92,2,-,-,2654477376.5,-0.058422
shzb,001,-,859029416.21,-,80198909,322472569.63,-,-,-,-,2020-03-22T15:08:19,-,-,0.0541514922485712,晶方科技,-,2019-12-31T00:00:00,-,-,89640967.03,0.1397329977,0.364554342654442,0.015658,-,103098570.65,748798287.0,-,电子元件,-,-,603005,-,001,-,-,-,016022,2020-03-23T00:00:00,-,0.502522626331193,-,0.27725044382706,11427126.75,0.06700971,2307776795.9,-,0.0942414854249102,-0.29269450505086,128472226.49,2,-,-,1985304226.27,-0.170763
